,id,created_at,user,text,language,lat,lng,user location,user utc offset,user time zone,Parsed,lemmas
2806,'398776727746650112',1383881955.0,rehjet,"@24_Oras Palagi nalang "" I invoke my right "" sinasabi ni Napoles. Wala na yata siyang masasabing matino.",tl,,,"Seoul, South Korea",-36000.0,Hawaii,"@24_Oras Palagi nalang "" I invoke my right "" sinasabi ni Napoles. Wala na yata siyang masasabing matino.","['palagi', 'nalang', 'invoke', 'right', 'sinasabi', 'napoles', 'wala', 'yata', 'siyang', 'masasab', 'matino']"
2807,'398776733878333441',1383881956.0,rnzrncldrn,"ako din, mas interesado ako sa asawa ni Napoles na ipatawag  :))",tl,,,eLBi,-32400.0,Alaska,"ako din, mas interesado ako sa asawa ni Napoles na ipatawag  :))","['ako', 'din', 'mas', 'interesado', 'ako', 'asawa', 'napoles', 'ipatawag']"
2808,'398776733949628418',1383881956.0,rienneplz,Na-Napoles ka na ba?Mahal mo ba ako?Hindi ko po alam.,tl,,, damaged to the core ,-32400.0,Alaska,Na-Napoles ka na ba?Mahal mo ba ako?Hindi ko po alam.,"['napoles', 'ba?mahal', 'ako?hindi', 'alam']"
2809,'398776733853175808',1383881956.0,lesterrific,"Okay, now back to updating myself with pork barrel scam news. See? I told you guys Enrile is corrupt. I've always known.",en,,,,32400.0,Seoul,"Okay, now back to updating myself with pork barrel scam news. See? I told you guys Enrile is corrupt. I've always known.","['okay', 'update', 'pork', 'barrel', 'scam', 'news', 'tell', 'guy', 'enrile', 'corrupt', 'have', 'know']"
2810,'398776743441354752',1383881959.0,karinaconsunto,ngayon ko lang ulit naalala yung pera sa catering namin .. ahaha ! hindi na nakuha :| #napoles,tl,,,Cavite,-21600.0,Central Time (US & Canada),ngayon ko lang ulit naalala yung pera sa catering namin .. ahaha ! hindi na nakuha :| #napoles,"['ngayon', 'lang', 'ulit', 'naalala', 'yung', 'pera', 'cater', 'namin', 'ahaha', 'hindi', 'nakuha', 'napole']"
2811,'398776742657019904',1383881959.0,ClaireAnnFabian,Watching News Patrol! Ako nanaman ang topic! -napoles,tl,,,// MNL,-25200.0,Arizona,Watching News Patrol! Ako nanaman ang topic! -napoles,"['watching', 'news', 'patrol', 'ako', 'nanaman', 'ang', 'topic', '-napole']"
2812,'398776747052650497',1383881960.0,LeonarDreamer,kailan ulit haharap si Napoles sa mga Senador?,tl,,,,-32400.0,Alaska,kailan ulit haharap si Napoles sa mga Senador?,"['kailan', 'ulit', 'haharap', 'napoles', 'mga', 'senador']"
2813,'398776747224625152',1383881960.0,ChararatNoMore,I-Supreme court nyo na yang si Napoles! Sakit sa ulo yan e.,tl,,,Taguig City,28800.0,Beijing,I-Supreme court nyo na yang si Napoles! Sakit sa ulo yan e.,"['supreme', 'court', 'nyo', 'yang', 'napoles', 'sakit', 'ulo', 'yan']"
2814,'398776754820501504',1383881961.0,betchybetz,"""@IamEMMC: Sana isama ni Yolanda si Napoles."" I like this ha. :D PLEASE PLEASE YOLANDA! :D hahahaha.",tl,,,Taguig city,,,"""@IamEMMC: Sana isama ni Yolanda si Napoles."" I like this ha. :D PLEASE PLEASE YOLANDA! :D hahahaha.","['sana', 'isama', 'yolanda', 'napoles', 'like', 'yolanda', 'hahahaha']"
2815,'398776752639447040',1383881961.0,paulontoc,Kakaurat si Napoles ah. &gt;.&lt;,tl,,,,,,Kakaurat si Napoles ah. &gt;.&lt;,"['kakaurat', 'napoles', 'gt;.&lt']"
2816,'398776756145881088',1383881962.0,ri_jong,i dara kung yolanda ampo e napoles,tl,,,pampanga philippines,28800.0,Kuala Lumpur,i dara kung yolanda ampo e napoles,"['dara', 'kung', 'yolanda', 'ampo', 'napole']"
2817,'398776784176414720',1383881969.0,maryelover,ako: maganda bako?napoles: hindi ko alam!!haha -_- #rawr http://t.co/Ppl1korC0u,tl,,,https://twitter.com/maryelover,10800.0,Baghdad,ako: maganda bako?napoles: hindi ko alam!!haha -_- #rawr http://t.co/Ppl1korC0u,"['ako', 'maganda', 'bako?napole', 'hindi', 'alam!!haha', 'rawr', 'http://t.co/ppl1korc0u']"
2818,'398776808419913728',1383881974.0,SuperBaroomby,Fuck You Janet Lim-Napoles. HAHAHAHAHARD,nl,,,san miguel bulacan,28800.0,Beijing,Fuck You Janet Lim-Napoles. HAHAHAHAHARD,"['fuck', 'janet', 'lim', 'napoles', 'hahahahahard']"
2819,'398776826425638912',1383881978.0,LiZETTEsangie,"Napoles Napoles Napoles, ikaw na!  The best ka! -.-",tl,,,Philippines,-32400.0,Alaska,"Napoles Napoles Napoles, ikaw na!  The best ka! -.-","['napole', 'napoles', 'napoles', 'ikaw', 'good']"
2820,'398776846013042688',1383881983.0,MJoyce012,KAHAPON SI NAPOLES NGAYON SI YOLANDA. PAREHAS ANG KAPAL NG MUKA   LAHAT NG TAO AYAW SAINYO! #PrayForPhilippines,tl,,,,28800.0,Beijing,KAHAPON SI NAPOLES NGAYON SI YOLANDA. PAREHAS ANG KAPAL NG MUKA   LAHAT NG TAO AYAW SAINYO! #PrayForPhilippines,"['kahapon', 'napoles', 'ngayon', 'yolanda', 'parehas', 'ang', 'kapal', 'muka', 'lahat', 'tao', 'ayaw', 'sainyo', 'prayforphilippine']"
2821,'398776845849882624',1383881983.0,cemberella,"Sana may lahing Honesto si Napoles,para magkaalaman na.",tl,,,Land of Promise,28800.0,Beijing,"Sana may lahing Honesto si Napoles,para magkaalaman na.","['sana', 'lah', 'honesto', 'napoles', 'para', 'magkaalaman']"
2822,'398776859447414784',1383881986.0,PrinceGonzales4,Pray for the philipines this is the reason in the bicol earthquake and 2 storms with bagyong yoalanda and porkbarrel scam,en,,,,,,Pray for the philipines this is the reason in the bicol earthquake and 2 storms with bagyong yoalanda and porkbarrel scam,"['pray', 'philipine', 'reason', 'bicol', 'earthquake', 'storm', 'bagyong', 'yoalanda', 'porkbarrel', 'scam']"
2823,'398776861330661376',1383881987.0,engraldrin,BASHA vs NAPOLES [pic]  https://t.co/SZVFPmI9MG,en,14.55073,121.02108,"Makati, Philippines",28800.0,Singapore,BASHA vs NAPOLES [pic]  https://t.co/SZVFPmI9MG,"['basha', 'napoles', 'pic', 'https://t.co/szvfpmi9mg']"
2824,'398776864568651778',1383881988.0,memememelj,Puro napoles nakikita ko aa newsfeed ah :))),tl,,,MNL  Melbourne,39600.0,Melbourne,Puro napoles nakikita ko aa newsfeed ah :))),"['puro', 'napol', 'nakikita', 'newsfeed']"
2825,'398776868230680576',1383881988.0,famousejay,"Haist ,,,  nag trending na naman si NAPOLES ,, Kaya hnd nya alam pero guztong guzto naman :D ..... http://t.co/9EsrgmdTY5",tl,,,Philippines,-32400.0,Alaska,"Haist ,,,  nag trending na naman si NAPOLES ,, Kaya hnd nya alam pero guztong guzto naman :D ..... http://t.co/9EsrgmdTY5","['haist', 'nag', 'trend', 'naman', 'napoles', 'kaya', 'hnd', 'nya', 'alam', 'pero', 'guztong', 'guzto', 'naman', 'http://t.co/9esrgmdty5']"
2826,'398776869916786688',1383881989.0,nAmiii05,"Ang kagandahan muh, parang sagot lng ni Napoles!! DI KO PO ALAM..!!HAHA   BYE-bye Yolanda!! take care #Yolandi na!!!",tl,,,Sa Puso Moo,28800.0,Beijing,"Ang kagandahan muh, parang sagot lng ni Napoles!! DI KO PO ALAM..!!HAHA   BYE-bye Yolanda!! take care #Yolandi na!!!","['ang', 'kagandahan', 'muh', 'parang', 'sagot', 'lng', 'napoles', 'alam', '!!haha', 'bye', 'bye', 'yolanda', 'care', 'yolandi']"
2827,'398776868779741185',1383881989.0,pinayrninsg,@rekdidarn sabi na i guest ninyo si Janet Napoles diyan. Tapos also starring si Senator Miriam,tl,,,singapore,28800.0,Singapore,@rekdidarn sabi na i guest ninyo si Janet Napoles diyan. Tapos also starring si Senator Miriam,"['sabi', 'guest', 'ninyo', 'janet', 'napoles', 'diyan', 'tapos', 'star', 'senator', 'miriam']"
2828,'398776872978219008',1383881990.0,iiamJASSY,"YOLANDA STOP to 8888. Umalis ka na, isama mo si napoles! :)))#KEEPSAFE PHILIPPINES #yolanda",tl,,,Philippines,-36000.0,Hawaii,"YOLANDA STOP to 8888. Umalis ka na, isama mo si napoles! :)))#KEEPSAFE PHILIPPINES #yolanda","['yolanda', 'stop', 'umalis', 'isama', 'napole', 'keepsafe', 'philippines', 'yolanda']"
2829,'398776881387823105',1383881992.0,ohwitSmekaren,"""@AyyyGrabe: Napoles Facial Cream http://t.co/1gZ3F0X6Ku""",es,,,Philippines,28800.0,Beijing,"""@AyyyGrabe: Napoles Facial Cream http://t.co/1gZ3F0X6Ku""","['napoles', 'facial', 'cream', 'http://t.co/1gz3f0x6ku']"
2830,'398776888287436800',1383881993.0,majoyescarez,Very cute story. Boy: mahal mo bko? Girl: I invoke my right against self incrimination. Aw na-napoles-zone. Hahaahahahahahaahahahaha,tl,,,,-32400.0,Alaska,Very cute story. Boy: mahal mo bko? Girl: I invoke my right against self incrimination. Aw na-napoles-zone. Hahaahahahahahaahahahaha,"['cute', 'story', 'boy', 'mahal', 'bko', 'girl', 'invoke', 'right', 'self', 'incrimination', 'napole', 'zone', 'hahaahahahahahaahahahaha']"
2831,'398776903680544768',1383881997.0,24_Oras,Masyado raw kasing hostile o palaban ang dating ng mga senador sa pagtatanong kay Janet Lim-Napoles. #BantayKaban,tl,,,Philippines,28800.0,Singapore,Masyado raw kasing hostile o palaban ang dating ng mga senador sa pagtatanong kay Janet Lim-Napoles. #BantayKaban,"['masyado', 'raw', 'kasing', 'hostile', 'palaban', 'ang', 'date', 'mga', 'senador', 'pagtatanong', 'kay', 'janet', 'lim', 'napoles', 'bantaykaban']"
2832,'398776907618988032',1383881998.0,rncnxllh2177,Napoles-zoned &lt;/3 sakit sa gilagid,tl,,,"Seoul, Korea",46800.0,Wellington,Napoles-zoned &lt;/3 sakit sa gilagid,"['napoles', 'zoned', 'lt;/3', 'sakit', 'gilagid']"
2833,'398776909057634304',1383881998.0,YnnaAbracosa,Galing umarte ni Napoles. Artista na yan! :))),tl,,,Livin' in my own world.,28800.0,Beijing,Galing umarte ni Napoles. Artista na yan! :))),"['gal', 'umarte', 'napoles', 'artista', 'yan']"
2834,'398776922009632769',1383882001.0,vicegandako__,Ako: May relationship ka ba?Napoles: Di ko po alam!Ako: Ang ViceRylle mag-jowa na ba?Napoles: OO!Hahaha! ALAM NA! VK BABY DIN! Hahaha,tl,,,Earth,,,Ako: May relationship ka ba?Napoles: Di ko po alam!Ako: Ang ViceRylle mag-jowa na ba?Napoles: OO!Hahaha! ALAM NA! VK BABY DIN! Hahaha,"['ako', 'relationship', 'ba?napole', 'alam!ako', 'ang', 'vicerylle', 'mag', 'jowa', 'ba?napole', 'oo!hahaha', 'alam', 'baby', 'din', 'hahaha']"
2835,'398776941710295040',1383882006.0,marvinaquinoIII,@izelagatep sana tangayin na rin si napoles -__- #medyohard,tl,,,Philippines,-28800.0,Pacific Time (US & Canada),@izelagatep sana tangayin na rin si napoles -__- #medyohard,"['sana', 'tangayin', 'rin', 'napoles', 'medyohard']"
2836,'398776961956597760',1383882011.0,Kristiana_Perry,Si Napoles dapat tinatangay ng hangin.,tl,,,"MNL, PH",-28800.0,Pacific Time (US & Canada),Si Napoles dapat tinatangay ng hangin.,"['napoles', 'dapat', 'tinatangay', 'hangin']"
2837,'398776964456001537',1383882011.0,Dwin0007,Yolanda si Napoles na lang ang purohan mo. wg kna mandamay ng iba #keepsafe,tl,,,,-28800.0,Pacific Time (US & Canada),Yolanda si Napoles na lang ang purohan mo. wg kna mandamay ng iba #keepsafe,"['yolanda', 'napoles', 'lang', 'ang', 'purohan', 'kna', 'mandamay', 'iba', 'keepsafe']"
2838,'398776964380508160',1383882011.0,PrincessRaffyy,Napoles sana ialay mo nalang yang pera mo sa mga Nabagyo ://,tl,,,,28800.0,Beijing,Napoles sana ialay mo nalang yang pera mo sa mga Nabagyo ://,"['napole', 'sana', 'ialay', 'nalang', 'yang', 'pera', 'mga', 'nabagyo']"
2839,'398776968885194752',1383882012.0,bettinagmendoza,@IamEMMC: Sana isama ni Yolanda si Napoles. ,tl,,,,-32400.0,Alaska,@IamEMMC: Sana isama ni Yolanda si Napoles. ,"['sana', 'isama', 'yolanda', 'napoles']"
2840,'398776969002639361',1383882012.0,Anjelu_Vispo,Utak ng pork barrel scam HS graduate. Bravo!! #Napoles,sl,,,,28800.0,Beijing,Utak ng pork barrel scam HS graduate. Bravo!! #Napoles,"['utak', 'pork', 'barrel', 'scam', 'graduate', 'bravo', 'napole']"
2841,'398776972001550336',1383882013.0,japsiols,"Oh dapat pala pasweet kausapin si Napoles, para magsalita na sya ne? Yay.",tl,,,Heaven,-32400.0,Alaska,"Oh dapat pala pasweet kausapin si Napoles, para magsalita na sya ne? Yay.","['dapat', 'pala', 'pasweet', 'kausapin', 'napoles', 'para', 'magsalita', 'sya', 'yay']"
2842,'398776974409084928',1383882014.0,kletteyy_OO,KAHAPON SI NAPOLES NGAYON SI YOLANDA SINO NAMAN SUSUNOD SI KLET? haha LOL,tl,,,Philippines,28800.0,Beijing,KAHAPON SI NAPOLES NGAYON SI YOLANDA SINO NAMAN SUSUNOD SI KLET? haha LOL,"['kahapon', 'napoles', 'ngayon', 'yolanda', 'sino', 'naman', 'susunod', 'klet', 'haha', 'lol']"
2843,'398776988883632128',1383882017.0,raphster17,Bat hindi nlng si Napoles yung sumakay sa Wrecking ball,tl,,,,28800.0,Taipei,Bat hindi nlng si Napoles yung sumakay sa Wrecking ball,"['bat', 'hindi', 'nlng', 'napoles', 'yung', 'sumakay', 'wrecking', 'ball']"
2844,'398776998404689920',1383882019.0,JhenSeopKim91,Pano pa nagkakaroon ng kakampi si Napoles? BINAYARAN YANG MGA YAN!,tl,,,"Manila, Philippines",-32400.0,Alaska,Pano pa nagkakaroon ng kakampi si Napoles? BINAYARAN YANG MGA YAN!,"['pano', 'nagkakaroon', 'kakampi', 'napoles', 'binayaran', 'yang', 'mga', 'yan']"
2845,'398777008752041984',1383882022.0,beatsandpeaces,RT @SHANICEsideup: Napoles for My Amnesia Girl,en,,,,,,RT @SHANICEsideup: Napoles for My Amnesia Girl,"['napole', 'amnesia', 'girl']"
2846,'398777022693916672',1383882025.0,ibay431,"""@_tarPAULIN: Puro ata yolanda a?Asan na si Napoles?Tinangay na rin ba ng hangin?""",tl,,,Philippines,28800.0,Beijing,"""@_tarPAULIN: Puro ata yolanda a?Asan na si Napoles?Tinangay na rin ba ng hangin?""","['puro', 'ata', 'yolanda', 'a?asan', 'napoles?tinangay', 'rin', 'hangin']"
2847,'398777028536590336',1383882027.0,JamesCabatbat_,@KiityFatima yung si ano. haha napoles style? xD odi wg. :3,tl,,,,-25200.0,Arizona,@KiityFatima yung si ano. haha napoles style? xD odi wg. :3,"['yung', 'ano', 'haha', 'napole', 'style', 'odi']"
2848,'398777032210800641',1383882028.0,HeyDhennn,Napoles! Bigay mo na ninakaw mo sa mga apektado ni Yolanda pati nrn nung lindol.,tl,,,"Quezon City, Philippines",-32400.0,Alaska,Napoles! Bigay mo na ninakaw mo sa mga apektado ni Yolanda pati nrn nung lindol.,"['napole', 'bigay', 'ninakaw', 'mga', 'apektado', 'yolanda', 'pati', 'nrn', 'nung', 'lindol']"
2849,'398777036858482688',1383882029.0,rhaepinmoko,@BagyongYoIanda: Wag kayong mag-alala isasama ko si napoles.,tl,,,"Tomas Morato, QC",-32400.0,Alaska,@BagyongYoIanda: Wag kayong mag-alala isasama ko si napoles.,"['wag', 'kayong', 'mag', 'alala', 'isasama', 'napole']"
2850,'398777037206196224',1383882029.0,ClileneOfficial,"Nakikisabay Pa Si #YolandaPH Sa Problema Ng Pilipinas Eh -_-Si #Napoles Ang Problema, Nadagdagan Pa -_-",tl,,,"Manila,Philippines",28800.0,Beijing,"Nakikisabay Pa Si #YolandaPH Sa Problema Ng Pilipinas Eh -_-Si #Napoles Ang Problema, Nadagdagan Pa -_-","['nakikisabay', 'yolandaph', 'problema', 'pilipinas', '-_-si', 'napoles', 'ang', 'problema', 'nadagdagan']"
2851,'398777039315951616',1383882029.0,AngelPearl,Si Napoles napulis. Napulis si Napoles #TongueTwister hahaha,tl,,,Sweden,3600.0,Stockholm,Si Napoles napulis. Napulis si Napoles #TongueTwister hahaha,"['napoles', 'napulis', 'napulis', 'napoles', 'tonguetwister', 'hahaha']"
2852,'398777063093444609',1383882035.0,Whilla_24,"Kahit hindi naman alam nang iba yung mga pangyayare, nakiki-Napoles kayo. Basta maki-trend lang. Yung iba, hindi pa napanuod.. Tssss. :|",tl,,,Caloocan/Infanta,39600.0,New Caledonia,"Kahit hindi naman alam nang iba yung mga pangyayare, nakiki-Napoles kayo. Basta maki-trend lang. Yung iba, hindi pa napanuod.. Tssss. :|","['kahit', 'hindi', 'naman', 'alam', 'nang', 'iba', 'yung', 'mga', 'pangyayare', 'nakiki', 'napoles', 'kayo', 'basta', 'maki', 'trend', 'lang', 'yung', 'iba', 'hindi', 'napanuod', 'tssss']"
2853,'398777076225810432',1383882038.0,Jeyempey,E napoles na talaga,tl,,,"Pampanga, Philippines",28800.0,Beijing,E napoles na talaga,"['napole', 'talaga']"
2854,'398777091056865280',1383882042.0,AllyzzaZ,"Dear Yolanda, bago ka umalis siguraduhin mo munang matatangay mo si Napoles para may silbi ka naman. Salamat! :)",tl,,,,28800.0,Beijing,"Dear Yolanda, bago ka umalis siguraduhin mo munang matatangay mo si Napoles para may silbi ka naman. Salamat! :)","['dear', 'yolanda', 'bago', 'umalis', 'siguraduhin', 'munang', 'matatangay', 'napole', 'para', 'silbi', 'naman', 'salamat']"
2855,'398777122694520832',1383882049.0,cessium,"""Ang kagandahan mo, parang sagot ni Napoles.. ""Hindi ko alam"" -@Apaullyyoww "" HAHAHA!! benta sakin :)))",tl,,,MNL,-28800.0,Pacific Time (US & Canada),"""Ang kagandahan mo, parang sagot ni Napoles.. ""Hindi ko alam"" -@Apaullyyoww "" HAHAHA!! benta sakin :)))","['ang', 'kagandahan', 'parang', 'sagot', 'napoles', 'hindi', 'alam', 'hahaha', 'benta', 'sakin']"
2856,'398777149932322816',1383882056.0,neilangelorodil,"Haha, diverse tactics daw ni napoles yung bagyo ngayon. Haha #YolandaPH #PrayForThePhilippines",tl,,,,,,"Haha, diverse tactics daw ni napoles yung bagyo ngayon. Haha #YolandaPH #PrayForThePhilippines","['haha', 'diverse', 'tactic', 'daw', 'napole', 'yung', 'bagyo', 'ngayon', 'haha', 'yolandaph', 'prayforthephilippine']"
2857,'398777149991034880',1383882056.0,marieemlano,@BagyongYoIanda: Wag kayong mag-alala isasama ko si napoles.,tl,,,MNL,28800.0,Singapore,@BagyongYoIanda: Wag kayong mag-alala isasama ko si napoles.,"['wag', 'kayong', 'mag', 'alala', 'isasama', 'napole']"
2858,'398777156563505153',1383882057.0,Jonina_isSparky,#Napoles is so screwed there is no version of this story where she comes out on top.,en,,,Philipines,-32400.0,Alaska,#Napoles is so screwed there is no version of this story where she comes out on top.,"['napoles', 'screw', 'version', 'story', 'come']"
2859,'398777158883344384',1383882058.0,Je_RomeMantico,Si Napoles lang Pala ang Sadya ni Yolanda . Nandamay pa ng Iba .. Haizzzzzt &gt;.&lt;#YolandaPH http://t.co/oV2jjcl6Wi,tl,,,I'm Having a Moment,28800.0,Singapore,Si Napoles lang Pala ang Sadya ni Yolanda . Nandamay pa ng Iba .. Haizzzzzt &gt;.&lt;#YolandaPH http://t.co/oV2jjcl6Wi,"['napoles', 'lang', 'pala', 'ang', 'sadya', 'yolanda', 'nandamay', 'iba', 'haizzzzzt', 'gt;.&lt;#yolandaph', 'http://t.co/ov2jjcl6wi']"
2860,'398777173537857536',1383882061.0,Syopauuuu,Nagkamali pa daw yung mga Senator sa pagtatanong kay Napoles. :O,tl,,,"Mabalacat, Pampanga",28800.0,Beijing,Nagkamali pa daw yung mga Senator sa pagtatanong kay Napoles. :O,"['nagkamali', 'daw', 'yung', 'mga', 'senator', 'pagtatanong', 'kay', 'napoles']"
2861,'398777181632872448',1383882063.0,cess_mouse,#Nw yesterday's Napoles Senate hearing on youtube,en,,,magic carpet ,28800.0,Hong Kong,#Nw yesterday's Napoles Senate hearing on youtube,"['yesterday', 'napoles', 'senate', 'hearing', 'youtube']"
2862,'398777187609743361',1383882065.0,BabyBackRivs,#MGMgrandStadium napoles vs. Yolanda in December pls. ;)),en,,,Marikina City,28800.0,Singapore,#MGMgrandStadium napoles vs. Yolanda in December pls. ;)),"['mgmgrandstadium', 'napole', 'vs.', 'yolanda', 'december', 'pls']"
2863,'398777229011722240',1383882074.0,iAmALLAN03,Sarado na daw ang Empire dahil kay Napoles? haha Lipat na kayo sa AIMGlobal! :))),tl,14.66483107,121.03828419999999,"New York, NY",28800.0,Hong Kong,Sarado na daw ang Empire dahil kay Napoles? haha Lipat na kayo sa AIMGlobal! :))),"['sarado', 'daw', 'ang', 'empire', 'dahil', 'kay', 'napoles', 'haha', 'lipat', 'kayo', 'aimglobal']"
2864,'398777237563899906',1383882077.0,sioPAUngular,"Andyan na si Yolanda, sure na si Napoles ""Hindi niya pa alam"" -_-",tl,,,Makati Ph,28800.0,Beijing,"Andyan na si Yolanda, sure na si Napoles ""Hindi niya pa alam"" -_-","['andyan', 'yolanda', 'sure', 'napoles', 'hindi', 'niya', 'alam']"
2865,'398777244341923840',1383882078.0,jmsrmnto,@shaynesation @MarceMortega @Senyora nambastos ng abogado ni Napoles ba yun XD,tl,,,Lemuel's ,28800.0,Hong Kong,@shaynesation @MarceMortega @Senyora nambastos ng abogado ni Napoles ba yun XD,"['nambastos', 'abogado', 'napoles', 'yun']"
2866,'398777247286317057',1383882079.0,sarmientovhin02,@imacedelarosa @AyyTangaLangDre  Isama na rin si Napoles,tl,,,"Manila, Philippines",-28800.0,Pacific Time (US & Canada),@imacedelarosa @AyyTangaLangDre  Isama na rin si Napoles,"['isama', 'rin', 'napoles']"
2867,'398777253632671744',1383882080.0,lujench,Buti nga Na-napoles ka lang eh! Ako nga nadala pa sa baranggay! Haha xD#NapolesZone,tl,,,,,,Buti nga Na-napoles ka lang eh! Ako nga nadala pa sa baranggay! Haha xD#NapolesZone,"['buti', 'nga', 'napole', 'lang', 'ako', 'nga', 'nadala', 'baranggay', 'haha', 'xd#napoleszone']"
2868,'398777261366599680',1383882082.0,FrancesUnine,@kletteyy_OO: KAHAPON SI NAPOLES NGAYON SI YOLANDA SINO NAMAN SUSUNOD SI KLET? haha LOL Yung FRANCES JEUNE CONCEPCION naman daw -____-,tl,,,Philippines,-36000.0,Hawaii,@kletteyy_OO: KAHAPON SI NAPOLES NGAYON SI YOLANDA SINO NAMAN SUSUNOD SI KLET? haha LOL Yung FRANCES JEUNE CONCEPCION naman daw -____-,"['kahapon', 'napoles', 'ngayon', 'yolanda', 'sino', 'naman', 'susunod', 'klet', 'haha', 'lol', 'yung', 'frances', 'jeune', 'concepcion', 'naman', 'daw']"
2869,'398777271890108416',1383882085.0,JanineMorales05,"Kung gusto mo maging sikat, gayahin mo si Napoles. Pero pano nga ba maging si Napoles?  .  . HINDI KO PO ALAM.",tl,,,Sa Puso Ni SuperMan ,-28800.0,Pacific Time (US & Canada),"Kung gusto mo maging sikat, gayahin mo si Napoles. Pero pano nga ba maging si Napoles?  .  . HINDI KO PO ALAM.","['kung', 'gusto', 'mag', 'sikat', 'gayahin', 'napoles', 'pero', 'pano', 'nga', 'mag', 'napole', 'hindi', 'alam']"
2870,'398777272552804352',1383882085.0,markerudra,Must-see: Beyond Elections (2008). Relevant to discussions on #participatorybudget as alterntve to #porkbarrel system http://t.co/y2upZbZgOr,en,,,Planet B612,28800.0,Taipei,Must-see: Beyond Elections (2008). Relevant to discussions on #participatorybudget as alterntve to #porkbarrel system http://t.co/y2upZbZgOr,"['elections', 'relevant', 'discussion', 'participatorybudget', 'alterntve', 'porkbarrel', 'system', 'http://t.co/y2upzbzgor']"
